EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,NH4,NH4_FLAG_W,CFC-12,CFC-12_FLAG_W,SF6,SF6_FLAG_W,SF5CF3,SF5CF3_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W
,,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,FMOL/KG,,FMOL/KG,,UMOL/KG,,UMOL/KG,
  06MT20091026,  A16C,    48,  1, 203923,     18,2,20091116,1224,  3.5002, -23.0001, 4399,    100.6,  16.4558,  35.7062,2,-999.0000,9,     98.7,2,     99.2,2,     2.86,3,    11.55,3,     0.08,2,     0.80,3,     -999,9, -999.000,9,     -999,9,  -999.00,9,   2194.4,2,   2326.1,2
  06MT20091026,  A16C,    48,  1, 203924,     19,2,20091116,1224,  3.5002, -23.0001, 4399,     80.1,  18.8308,  35.8004,2,-999.0000,9,    114.3,2,    113.8,2,     1.96,3,     8.11,3,     0.16,2,     0.57,3,     -999,9, -999.000,9,     -999,9,  -999.00,9,   2177.3,2,   2331.7,2
  06MT20091026,  A16C,    48,  1, 203925,     20,3,20091116,1225,  3.5002, -23.0001, 4399,     59.9,  27.0992,  35.8708,2,-999.0000,9,    196.8,2,    166.3,3,     0.53,3,     1.89,3,     0.05,2,     0.14,3,     -999,9, -999.000,9,     -999,9,  -999.00,9,   2082.6,2,   2341.5,2
  06MT20091026,  A16C,    48,  1, 203926,     21,2,20091116,1226,  3.5002, -23.0001, 4399,     40.0,  28.2590,  35.3844,2,-999.0000,9,    200.7,2,    203.2,2,     0.00,3,     0.00,3,     0.01,2,     0.00,3,     -999,9, -999.000,9,     -999,9,  -999.00,9,   1968.6,2,   2304.7,2
  06MT20091026,  A16C,    48,  1, 203927,     22,2,20091116,1227,  3.5002, -23.0001, 4399,     19.7,  28.2678,  35.3858,2,  35.3794,2,    201.3,2,    203.0,2,     0.03,3,     0.00,3,     0.00,2,     0.00,3,     -999,9, -999.000,9,     -999,9,  -999.00,9,   1967.7,2,   2302.9,2
  06MT20091026,  A16C,    48,  1, 203928,     23,2,20091116,1227,  3.5002, -23.0001, 4399,      9.5,  28.2752,  35.3867,2,-999.0000,9,    200.7,2,    203.1,2,     0.21,3,     0.04,3,     0.00,2,     0.01,3,     -999,9, -999.000,9,     -999,9,  -999.00,9,   1968.6,2,   2302.4,2
  06MT20091026,  A16C,    48,  1, 203929,     24,2,20091116,1227,  3.5002, -23.0001, 4399,      3.9,  28.2752,  35.3869,2,-999.0000,9,    201.8,2,    202.5,2,     0.18,6,     0.14,6,     0.00,6,     0.03,6,     -999,9, -999.000,9,     -999,9,  -999.00,9,   1968.5,2,   2305.1,2
  06MT20091026,  A16C,    49,  1, 203930,      1,2,20091115,1654,  4.0003, -23.0002, 4222,   4212.1,   2.3199,  34.8831,2,  34.8819,2,    244.6,2,    243.7,2,    43.40,2,    24.23,2,     0.02,2,     1.51,2,     0.15,2, -999.000,9,     -999,9,  -999.00,9,   2209.6,2,   2349.4,2
  06MT20091026,  A16C,    49,  1, 203931,      2,2,20091115,1707,  4.0003, -23.0002, 4222,   3646.7,   2.4530,  34.8987,2,-999.0000,9,    246.8,2,    246.8,2,    38.99,6,    23.55,6,     0.01,6,     1.50,6,     0.15,6, -999.000,9,     -999,9,  -999.00,9,   2190.0,2,   2344.9,2
  06MT20091026,  A16C,    49,  1, 203932,      3,2,20091115,1723,  4.0003, -23.0002, 4222,   3035.3,   2.6575,  34.9141,2,-999.0000,9,    243.3,2,    244.2,2,    34.58,2,    23.32,2,     0.01,2,     1.50,2,     0.15,2, -999.000,9,     -999,9,  -999.00,9,   2186.3,2,   2337.2,2
  06MT20091026,  A16C,    49,  1, 203933,      4,2,20091115,1735,  4.0003, -23.0002, 4222,   2525.6,   2.9237,  34.9312,2,-999.0000,9,    241.7,2,    243.3,2,    29.33,2,    23.03,2,     0.01,2,     1.49,2,     0.14,2,    0.013,2,    0.007,2,     0.00,3,   2180.5,2,   2334.0,2
  06MT20091026,  A16C,    49,  1, 203934,      5,2,20091115,1748,  4.0003, -23.0002, 4222,   2019.2,   3.4713,  34.9583,2,  34.9572,2,    241.5,2,    244.4,2,    20.79,2,    21.84,2,     0.01,2,     1.41,2,     0.13,2,    0.035,2,     0.04,2,     0.00,3,   2171.4,2,   2322.5,2
  06MT20091026,  A16C,    49,  1, 203935,      6,2,20091115,1801,  4.0003, -23.0002, 4222,   1510.9,   4.2292,  34.9627,2,-999.0000,9,    223.3,2,    225.3,2,    17.03,2,    23.39,2,     0.01,2,     1.52,2,     0.08,2,    0.081,2,     0.05,2,     0.00,3,   2177.1,2,   2318.0,2
  06MT20091026,  A16C,    49,  1, 203936,      7,2,20091115,1803,  4.0003, -23.0002, 4222,   1414.5,   4.3891,  34.9492,2,-999.0000,9,    213.8,2,    216.9,2,    18.36,2,    24.85,2,     0.01,2,     1.55,2,     0.12,2,    0.086,2,   -0.063,3,     0.00,3,   2182.1,2,   2319.2,2
  06MT20091026,  A16C,    49,  1, 203937,      8,2,20091115,1811,  4.0003, -23.0002, 4222,   1005.3,   4.7528,  34.6510,2,-999.0000,9,    149.5,2,    149.2,2,    27.51,2,    35.98,2,     0.01,2,     2.33,2,     0.06,2,    0.029,2,    0.015,2,     0.00,3,   2219.3,2,   2310.2,2
  06MT20091026,  A16C,    49,  1, 203938,      9,2,20091115,1816,  4.0003, -23.0002, 4222,    803.9,   5.1296,  34.5521,2,-999.0000,9,    138.6,2,    136.9,2,    27.26,2,    38.04,2,     0.01,2,     2.31,2,     0.12,2,    0.090,2,    0.026,2,     0.00,3,   2223.4,2,   2305.4,2
  06MT20091026,  A16C,    49,  1, 203939,     10,2,20091115,1820,  4.0003, -23.0002, 4222,    602.2,   6.2565,  34.5770,2,-999.0000,9,    131.3,2,    132.9,2,    21.34,2,    36.68,2,     0.01,2,     2.26,2,     0.12,2,    0.301,2,    0.078,2,     0.00,3,   2215.8,2,   2301.0,2
  06MT20091026,  A16C,    49,  1, 203940,     11,2,20091115,1825,  4.0003, -23.0002, 4222,    400.0,   9.2605,  34.8676,2,-999.0000,9,     90.3,2,     91.4,2,    13.41,2,    34.20,2,     0.01,2,     2.10,2,      0.1,2,    0.529,2,    0.182,2,     0.00,3,   2220.4,2,   2305.4,2
  06MT20091026,  A16C,    49,  1, 203941,     12,2,20091115,1827,  4.0003, -23.0002, 4222,    300.3,  12.1112,  35.1862,2,-999.0000,9,     91.8,2,     92.1,2,     8.97,2,    26.88,2,     0.01,2,     1.69,2,     0.11,2,    0.855,2,    0.358,2,     0.12,3,   2206.0,2,   2316.7,2
  06MT20091026,  A16C,    49,  1, 203942,     13,2,20091115,1828,  4.0003, -23.0002, 4222,    248.9,  13.3924,  35.3386,2,  35.3178,2,    101.3,2,    102.4,2,     7.27,2,    23.30,2,     0.00,2,     1.52,2,     0.03,2,    1.005,2,    0.468,2,     0.00,3,   2194.0,2,   2322.2,2
  06MT20091026,  A16C,    49,  1, 203943,     14,2,20091115,1829,  4.0003, -23.0002, 4222,    193.3,  14.8398,  35.5389,2,-999.0000,9,    108.8,2,    107.2,2,     6.11,2,    20.57,2,     0.01,2,     1.39,2,     0.06,2,    1.088,2,    0.553,2,     0.00,3,   2186.4,2,   2333.1,2
  06MT20091026,  A16C,    49,  1,  49015,     15,2,20091115,1829,  4.0003, -23.0002, 4222,    189.3,  14.8855,  35.5421,2,-999.0000,9,    111.5,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9, -999.000,9,     -999,9,  -999.00,9,   -999.0,9,   -999.0,9
  06MT20091026,  A16C,    49,  1,  49016,     16,2,20091115,1829,  4.0003, -23.0002, 4222,    186.6,  14.9028,  35.5380,2,-999.0000,9,    116.4,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9, -999.000,9,     -999,9,  -999.00,9,   -999.0,9,   -999.0,9
  06MT20091026,  A16C,    49,  1, 203944,     17,2,20091115,1830,  4.0003, -23.0002, 4222,    149.2,  15.2554,  35.5957,2,-999.0000,9,    121.9,2,    121.8,2,     5.18,2,    18.28,2,     0.01,2,     1.17,2,     0.09,2,    1.138,2,    0.655,2,     0.00,3,   2176.8,2,   2339.4,2
  06MT20091026,  A16C,    49,  1, 203945,     18,2,20091115,1831,  4.0003, -23.0002, 4222,     99.3,  15.8403,  35.6633,2,-999.0000,9,    124.4,2,    124.1,2,     5.09,2,    17.58,2,     0.03,2,     1.14,2,     0.09,2,    1.156,2,    0.663,2,     0.00,3,   2172.8,2,   2339.7,2
  06MT20091026,  A16C,    49,  1, 203946,     19,2,20091115,1832,  4.0003, -23.0002, 4222,     79.7,  16.7616,  35.7188,2,-999.0000,9,    103.0,2,    108.3,2,     4.40,2,    17.29,2,     0.13,2,     1.05,2,     0.05,2,    1.123,2,     0.61,2,     0.00,3,   2178.4,2,   2340.6,2
  06MT20091026,  A16C,    49,  1, 203947,     20,2,20091115,1832,  4.0003, -23.0002, 4222,     59.4,  22.0245,  35.8400,2,-999.0000,9,    159.2,2,    179.5,2,     1.15,2,     1.12,2,     0.05,2,     0.12,2,      0.1,2, -999.000,9,     -999,9,  -999.00,9,   2077.2,2,   2356.6,2
  06MT20091026,  A16C,    49,  1, 203948,     21,2,20091115,1833,  4.0003, -23.0002, 4222,     38.7,  28.2561,  35.2277,2,-999.0000,9,    203.9,2,    202.8,2,     0.05,6,     0.04,6,     0.00,6,     0.00,6,     0.05,6,    0.830,2,    0.749,2,     0.00,3,   1952.3,2,   2306.2,2
  06MT20091026,  A16C,    49,  1, 203949,     22,2,20091115,1834,  4.0003, -23.0002, 4222,     19.0,  28.2668,  35.1958,2,-999.0000,9,    201.9,2,    201.5,2,     0.12,2,     0.10,2,     0.00,2,     0.01,2,     0.17,2, -999.000,9,     -999,9,  -999.00,9,   1950.5,2,   -999.0,9
  06MT20091026,  A16C,    49,  1, 203950,     23,2,20091115,1834,  4.0003, -23.0002, 4222,     10.1,  28.2642,  35.1960,2,-999.0000,9,    202.2,2,    202.2,2,     0.05,2,     0.21,2,     0.00,2,     0.02,2,     0.09,2, -999.000,9,     -999,9,  -999.00,9,   1950.0,2,   2307.2,2
  06MT20091026,  A16C,    49,  1, 203951,     24,2,20091115,1834,  4.0003, -23.0002, 4222,      4.5,  28.2641,  35.1957,2,  35.1962,2,    202.6,2,    201.8,2,     0.10,2,     0.39,2,     0.01,2,     0.03,2,     0.09,2, -999.000,9,     -999,9,  -999.00,9,   1949.8,2,   2305.6,2
  06MT20091026,  A16C,    50,  1, 203952,      1,2,20091115,2314,  4.5002, -23.0001, 4152,   4141.3,   2.3206,  34.8838,2,  34.8819,2,    244.4,2,    243.5,2,    46.67,2,    23.26,2,     0.03,2,     1.57,2,     0.17,2, -999.000,9,     -999,9,  -999.00,9,   2212.6,2,   2331.1,2
  06MT20091026,  A16C,    50,  1, 203953,      2,2,20091115,2329,  4.5002, -23.0001, 4152,   3546.0,   2.4760,  34.9009,2,-999.0000,9,    245.9,2,    246.3,2,    37.83,6,    23.08,6,     0.02,6,     1.52,6,     0.09,6, -999.000,9,     -999,9,  -999.00,9,   2198.5,2,   2326.7,2
  06MT20091026,  A16C,    50,  1, 203954,      3,2,20091115,2340,  4.5002, -23.0001, 4152,   3035.1,   2.6617,  34.9149,2,-999.0000,9,    243.6,2,    245.2,2,    34.36,2,    23.17,2,     0.02,2,     1.52,2,     0.11,2, -999.000,9,     -999,9,  -999.00,9,   -999.0,9,   -999.0,9
  06MT20091026,  A16C,    50,  1, 203955,      4,2,20091115,2351,  4.5002, -23.0001, 4152,   2526.4,   2.9753,  34.9341,2,-999.0000,9,    241.6,2,    243.8,2,    29.74,2,    22.80,2,     0.02,2,     1.43,2,     0.15,2, -999.000,9,     -999,9,  -999.00,9,   2187.8,2,   2315.6,2
  06MT20091026,  A16C,    50,  1, 203956,      5,2,20091115,0003,  4.5002, -23.0001, 4152,   2018.4,   3.4663,  34.9575,2,  34.9582,2,    240.6,2,    243.5,2,    21.10,2,    21.77,2,     0.02,2,     1.40,2,     0.23,2, -999.000,9,     -999,9,  -999.00,9,   -999.0,9,   -999.0,9
  06MT20091026,  A16C,    50,  1, 203957,      6,2,20091115,0020,  4.5002, -23.0001, 4152,   1512.1,   4.1410,  34.9574,2,-999.0000,9,    222.3,2,    223.8,2,    17.96,2,    23.69,2,     0.01,2,     1.54,2,     0.13,2, -999.000,9,     -999,9,  -999.00,9,   2190.6,2,   2289.5,2
  06MT20091026,  A16C,    50,  1, 203958,      7,2,20091115,0028,  4.5002, -23.0001, 4152,   1258.6,   4.6167,  34.8741,2,-999.0000,9,    182.8,2,    183.6,2,    23.13,2,    29.08,2,     0.01,2,     1.91,2,     0.17,2, -999.000,9,     -999,9,  -999.00,9,   -999.0,9,   -999.0,9
  06MT20091026,  A16C,    50,  1, 203959,      8,2,20091115,0035,  4.5002, -23.0001, 4152,   1007.1,   4.8208,  34.7063,2,-999.0000,9,    149.4,2,    150.2,2,    25.84,2,    35.21,2,     0.01,2,     2.27,2,     0.15,2, -999.000,9,     -999,9,  -999.00,9,   2231.7,2,   2283.1,2
  06MT20091026,  A16C,    50,  1, 203960,      9,2,20091115,0040,  4.5002, -23.0001, 4152,    804.9,   5.4768,  34.6129,2,-999.0000,9,    119.6,2,    121.1,2,    26.83,2,    38.83,2,     0.01,2,     2.44,2,     0.15,2, -999.000,9,     -999,9,  -999.00,9,   -999.0,9,   -999.0,9
  06MT20091026,  A16C,    50,  1, 203961,     10,2,20091115,0045,  4.5002, -23.0001, 4152,    602.6,   6.7643,  34.6754,2,-999.0000,9,     96.7,2,     97.0,2,    20.73,2,    39.23,2,     0.01,2,     2.38,2,        0,2, -999.000,9,     -999,9,  -999.00,9,   2236.3,2,   2288.9,2
  06MT20091026,  A16C,    50,  1, 203962,     11,2,20091115,0049,  4.5002, -23.0001, 4152,    401.0,   8.9081,  34.8454,2,-999.0000,9,     78.8,2,     80.7,2,    15.15,2,    36.49,2,     0.01,2,     2.11,2,     0.12,2, -999.000,9,     -999,9,  -999.00,9,   2236.9,2,   2282.6,2
  06MT20091026,  A16C,    50,  1, 203963,     12,2,20091115,0052,  4.5002, -23.0001, 4152,    301.9,  11.2610,  35.1056,2,-999.0000,9,     85.3,2,     83.8,2,    10.25,2,    30.59,2,     0.01,2,     1.75,2,     0.14,2, -999.000,9,     -999,9,  -999.00,9,   2220.0,2,   2298.7,2
  06MT20091026,  A16C,    50,  1, 203964,     13,2,20091115,0054,  4.5002, -23.0001, 4152,    249.8,  12.9772,  35.2978,2,-999.0000,9,    102.7,2,     98.0,2,     7.72,2,    25.36,2,     0.01,2,     1.59,2,     0.08,2, -999.000,9,     -999,9,  -999.00,9,   2203.5,2,   2307.7,2
  06MT20091026,  A16C,    50,  1, 203965,     14,2,20091115,0055,  4.5002, -23.0001, 4152,    199.3,  14.1565,  35.4425,2,  35.3834,2,    133.6,2,    117.9,2,     6.17,2,    20.85,2,     0.01,2,     1.37,2,     0.14,2, -999.000,9,     -999,9,  -999.00,9,   2189.3,2,   2316.1,2
  06MT20091026,  A16C,    50,  1,  50015,     15,2,20091115,0055,  4.5002, -23.0001, 4152,    196.3,  14.1409,  35.4415,2,-999.0000,9,    132.0,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9, -999.000,9,     -999,9,  -999.00,9,   -999.0,9,   -999.0,9
  06MT20091026,  A16C,    50,  1,  50016,     16,2,20091115,0055,  4.5002, -23.0001, 4152,    194.0,  14.2141,  35.4427,2,-999.0000,9,    130.5,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9, -999.000,9,     -999,9,  -999.00,9,   -999.0,9,   -999.0,9
  06MT20091026,  A16C,    50,  1, 203966,     17,2,20091115,0056,  4.5002, -23.0001, 4152,    149.9,  14.9181,  35.5386,2,-999.0000,9,    110.5,2,    113.6,2,     5.27,2,    19.49,2,     0.02,2,     1.22,2,     0.16,2, -999.000,9,     -999,9,  -999.00,9,   2187.0,2,   2324.0,2
  06MT20091026,  A16C,    50,  1, 203967,     18,2,20091115,0057,  4.5002, -23.0001, 4152,    100.5,  16.4301,  35.6744,2,-999.0000,9,    128.1,2,    124.1,2,     4.65,2,    16.43,2,     0.05,2,     1.07,2,     0.14,2, -999.000,9,     -999,9,  -999.00,9,   2195.2,2,   2297.7,3
  06MT20091026,  A16C,    50,  1, 203968,     19,2,20091115,0058,  4.5002, -23.0001, 4152,     80.5,  17.9650,  35.7710,2,-999.0000,9,    137.7,2,    130.0,2,     3.58,2,    12.35,2,     0.14,2,     0.79,2,     0.16,2, -999.000,9,     -999,9,  -999.00,9,   2166.4,2,   2330.1,2
  06MT20091026,  A16C,    50,  1, 203969,     20,2,20091115,0059,  4.5002, -23.0001, 4152,     60.1,  23.1568,  35.9516,2,-999.0000,9,    170.7,2,    171.9,2,     1.36,2,     0.91,2,     0.10,2,     0.11,2,     0.12,2, -999.000,9,     -999,9,  -999.00,9,   2101.1,2,   2339.8,2
  06MT20091026,  A16C,    50,  1, 203970,     21,2,20091115,0100,  4.5002, -23.0001, 4152,     39.9,  28.3103,  35.5378,2,-999.0000,9,    205.7,2,    207.1,2,     0.12,6,     0.02,6,     0.00,6,     0.00,6,     0.12,6, -999.000,9,     -999,9,  -999.00,9,   1987.2,2,   2307.7,2
  06MT20091026,  A16C,    50,  1, 203971,     22,2,20091115,0101,  4.5002, -23.0001, 4152,     20.4,  28.3671,  34.9894,2,-999.0000,9,    199.6,2,    204.5,2,     0.09,2,     0.09,2,     0.00,2,     0.01,2,     0.17,2, -999.000,9,     -999,9,  -999.00,9,   1947.3,2,   2276.2,2
  06MT20091026,  A16C,    50,  1, 203972,     23,2,20091115,0101,  4.5002, -23.0001, 4152,     10.2,  28.3508,  34.9881,2,  34.9873,2,    200.9,2,    207.1,2,     0.00,2,     0.23,2,     0.00,2,     0.02,2,     0.18,2, -999.000,9,     -999,9,  -999.00,9,   1947.8,2,   2271.2,2
  06MT20091026,  A16C,    50,  1, 203973,     24,2,20091115,0102,  4.5002, -23.0001, 4152,      5.9,  28.3443,  34.9861,2,-999.0000,9,    201.3,2,    203.0,2,     0.03,2,     0.44,2,     0.01,2,     0.04,2,     0.16,2, -999.000,9,     -999,9,  -999.00,9,   1964.2,2,   2251.2,2
  06MT20091026,  A16C,    51,  1, 203974,      1,2,20091116,0547,  5.0003, -22.9667, 4225,   4215.0,   2.3428,  34.8854,2,  34.8838,2,    244.1,2,    243.4,2,    43.45,2,    24.26,2,     0.03,2,     1.56,2,     0.11,2, -999.000,9,     -999,9,  -999.00,9,   2200.8,2,   2351.4,2
  06MT20091026,  A16C,    51,  1, 203975,      2,2,20091116,0602,  5.0003, -22.9667, 4225,   3544.7,   2.4944,  34.9021,2,-999.0000,9,    246.1,2,    246.3,2,    37.40,2,    23.92,2,     0.02,2,     1.50,2,     0.08,2, -999.000,9,     -999,9,  -999.00,9,   2190.6,2,   2341.3,2
  06MT20091026,  A16C,    51,  1, 203976,      3,2,20091116,0613,  5.0003, -22.9667, 4225,   3034.9,   2.6613,  34.9152,2,-999.0000,9,    244.0,2,    245.3,2,    33.92,2,    23.84,2,     0.02,2,     1.50,2,     0.06,2, -999.000,9,     -999,9,  -999.00,9,   2186.6,2,   2339.0,2
  06MT20091026,  A16C,    51,  1, 203977,      4,2,20091116,0623,  5.0003, -22.9667, 4225,   2525.5,   2.9961,  34.9354,2,-999.0000,9,    242.7,2,    244.4,2,    26.84,2,    23.50,2,     0.02,2,     1.48,2,        0,2,    0.017,2,   -0.067,3,     0.00,3,   2179.9,2,   2329.0,2
  06MT20091026,  A16C,    51,  1, 203978,      5,2,20091116,0638,  5.0003, -22.9667, 4225,   2018.5,   3.5103,  34.9573,2,  34.9583,2,    239.4,2,    241.2,2,    21.11,2,    23.17,2,     0.02,2,     1.45,2,     0.04,2,    0.027,2,   -0.067,3,     0.00,3,   2173.0,2,   2324.8,2
  06MT20091026,  A16C,    51,  1, 203979,      6,2,20091116,0650,  5.0003, -22.9667, 4225,   1511.3,   4.1265,  34.9390,2,-999.0000,9,    213.2,2,    214.4,2,    19.69,2,    25.44,2,     0.02,2,     1.62,2,     0.08,2,    0.021,2,   -0.067,3,     0.00,3,   2184.4,2,   2320.6,2
  06MT20091026,  A16C,    51,  1, 203980,      7,2,20091116,0656,  5.0003, -22.9667, 4225,   1259.3,   4.5513,  34.8803,2,-999.0000,9,    184.2,2,    184.8,2,    22.11,6,    29.48,6,     0.02,6,     1.86,6,     0.04,6,    0.025,2,   -0.067,3,     0.00,3,   2199.7,2,   2317.9,2
  06MT20091026,  A16C,    51,  1, 203981,      8,2,20091116,0702,  5.0003, -22.9667, 4225,   1006.6,   4.8449,  34.7001,2,-999.0000,9,    147.9,2,    148.4,2,    25.99,2,    35.86,2,     0.02,2,     2.30,2,     0.08,2,    0.024,2,   -0.067,3,     0.00,3,   2220.5,2,   2313.6,2
  06MT20091026,  A16C,    51,  1, 203982,      9,2,20091116,0708,  5.0003, -22.9667, 4225,    803.7,   5.3682,  34.6110,2,  34.6093,2,    123.1,2,    122.6,2,    25.11,2,    39.68,2,     0.01,2,     2.51,2,     0.12,2,    0.043,2,   -0.001,2,     0.00,3,   2230.7,2,   2306.5,2
  06MT20091026,  A16C,    51,  1, 203983,     10,2,20091116,0712,  5.0003, -22.9667, 4225,    602.3,   6.8054,  34.6878,2,-999.0000,9,     95.0,2,     93.7,2,    21.63,2,    40.43,2,     0.01,2,     2.39,2,     0.11,2,    0.116,2,   -0.067,3,     0.00,3,   2237.0,2,   2302.9,2
  06MT20091026,  A16C,    51,  1, 203984,     11,2,20091116,0716,  5.0003, -22.9667, 4225,    402.1,   9.3212,  34.9333,2,-999.0000,9,     64.8,2,     64.9,2,    14.80,2,    37.99,2,     0.01,2,     2.19,2,     0.04,2,    0.342,2,     0.07,2,     0.00,3,   2238.0,2,   2305.2,2
  06MT20091026,  A16C,    51,  1, 203985,     12,2,20091116,0720,  5.0003, -22.9667, 4225,    301.2,  10.9322,  35.0793,2,-999.0000,9,     73.4,2,     73.0,2,    11.12,2,    32.24,2,     0.01,2,     1.95,2,      0.1,2,    0.617,2,    0.206,2,     1.34,3,   2223.8,2,   2309.9,2
  06MT20091026,  A16C,    51,  1, 203986,     13,2,20091116,0721,  5.0003, -22.9667, 4225,    249.3,  11.8963,  35.1668,2,-999.0000,9,     91.7,2,     95.5,2,     9.06,2,    27.45,2,     0.01,2,     1.71,2,     0.07,2,    0.834,2,    0.312,2,     0.29,3,   2205.2,2,   2313.0,2
  06MT20091026,  A16C,    51,  1, 203987,     14,2,20091116,0722,  5.0003, -22.9667, 4225,    199.1,  12.9002,  35.2803,2,-999.0000,9,    113.9,2,    117.5,2,     6.86,2,    20.98,2,     0.01,2,     1.38,2,     0.15,2,    1.013,2,    0.395,2,     0.00,3,   2185.8,2,   2324.6,2
  06MT20091026,  A16C,    51,  1,  51015,     15,2,20091116,0722,  5.0003, -22.9667, 4225,    189.7,  13.0405,  35.2984,2,-999.0000,9,    118.1,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9, -999.000,9,     -999,9,  -999.00,9,   -999.0,9,   -999.0,9
  06MT20091026,  A16C,    51,  1,  51016,     16,2,20091116,0722,  5.0003, -22.9667, 4225,    186.9,  13.1223,  35.3116,2,-999.0000,9,    118.1,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9, -999.000,9,     -999,9,  -999.00,9,   -999.0,9,   -999.0,9
  06MT20091026,  A16C,    51,  1, 203988,     17,2,20091116,0723,  5.0003, -22.9667, 4225,    149.5,  13.6417,  35.3780,2,-999.0000,9,    136.5,2,    129.3,2,     6.50,2,    19.97,2,     0.01,2,     1.32,2,     0.03,2,    1.089,2,    0.511,2,     0.00,3,   2176.6,2,   2327.8,2
  06MT20091026,  A16C,    51,  1, 203989,     18,2,20091116,0724,  5.0003, -22.9667, 4225,     98.9,  17.0196,  35.7100,2,-999.0000,9,    127.4,2,    133.8,2,     4.84,2,    16.03,2,     0.03,2,     1.04,2,     0.11,2,    1.081,2,    0.543,2,     0.00,3,   2163.0,2,   2340.4,2
  06MT20091026,  A16C,    51,  1, 203990,     19,2,20091116,0724,  5.0003, -22.9667, 4225,     79.3,  19.6927,  35.8813,2,-999.0000,9,    138.2,2,    138.0,2,     3.88,2,    11.48,2,     0.06,2,     0.75,2,     0.09,2, -999.000,9,     -999,9,  -999.00,9,   2147.7,2,   2351.5,2
  06MT20091026,  A16C,    51,  1, 203991,     20,2,20091116,0725,  5.0003, -22.9667, 4225,     61.2,  21.8208,  35.9036,2,-999.0000,9,    151.8,2,    159.1,2,     1.70,2,     3.22,2,     0.40,2,     0.22,2,     0.12,2,    1.039,2,    0.717,2,     0.00,3,   2102.6,2,   2358.0,2
  06MT20091026,  A16C,    51,  1, 203992,     21,2,20091116,0725,  5.0003, -22.9667, 4225,     37.8,  27.6595,  35.8284,2,-999.0000,9,    201.1,2,    200.1,2,     0.38,2,     0.00,2,     0.00,2,     0.00,2,     0.09,2,    0.941,2,     0.78,2,     0.00,3,   2009.6,2,   2349.8,2
  06MT20091026,  A16C,    51,  1, 203993,     22,2,20091116,0726,  5.0003, -22.9667, 4225,     20.0,  28.4575,  34.9235,2,-999.0000,9,    201.3,2,    201.8,2,     0.11,2,     0.02,2,     0.00,2,     0.00,2,     0.09,2,    0.910,2,    0.784,2,     0.00,3,   1946.1,2,   2302.3,2
  06MT20091026,  A16C,    51,  1, 203994,     23,2,20091116,0726,  5.0003, -22.9667, 4225,      8.9,  28.4503,  34.9211,2,-999.0000,9,    200.6,2,    199.7,2,     0.04,2,     0.13,2,     0.00,2,     0.01,2,     0.09,2, -999.000,9,     -999,9,  -999.00,9,   1933.6,2,   2286.6,2
  06MT20091026,  A16C,    51,  1, 203995,     24,2,20091116,0726,  5.0003, -22.9667, 4225,      4.7,  28.4475,  34.9213,2,-999.0000,9,    199.8,2,    200.1,2,     0.09,6,     0.38,6,     0.00,6,     0.03,6,     0.11,6, -999.000,9,     -999,9,  -999.00,9,   1935.0,2,   2289.4,2
  06MT20091026,  A16C,    52,  1,  52001,      1,2,20091116,1507,  5.0002, -22.9667, 3900,    104.5,  16.8839,  35.7149,2,-999.0000,9,    130.8,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9, -999.000,9,     -999,9,  -999.00,9,   -999.0,9,   -999.0,9
  06MT20091026,  A16C,    52,  1,  52002,      2,2,20091116,1507,  5.0002, -22.9667, 3900,    102.5,  17.1749,  35.6978,2,-999.0000,9,    126.3,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9, -999.000,9,     -999,9,  -999.00,9,   -999.0,9,   -999.0,9
